act_arm_one,act_arm_two,act_arm_three,act_arm_four,act_arm_five,act_arm_six,act_arm_seven,act_finger_lt0,act_finger_rg0,act_finger_md0,act_finger_if0,act_finger_if1,act_finger_if2,act_finger_tb0,act_finger_tb1,act_finger_tb2
7.420372811888337194e-01,4.970583945472436538e-01,5.023532175890168539e-01,3.184291071299325676e-02,5.079615293985786373e-01,5.035572691802880918e-01,4.880762615242169034e-01,1.246461147042804245e-02,9.963052428333762575e-03,1.125696163776861158e-02,1.210425421186665236e-08,1.565623479825630285e-02,2.234088928746576566e-02,5.000637134235507153e-01,9.833385105575059154e-03,1.623120713282168726e-01
7.340750651333367571e-01,4.936883831488999008e-01,4.997445915290344987e-01,6.368601152198256898e-02,5.068883434045277081e-01,5.090774631944501305e-01,4.817722854397174514e-01,1.972184529230697897e-02,1.219545085870749751e-02,1.329531907912925165e-02,8.615694053856469976e-09,2.198627221254069453e-02,5.586156967181816514e-03,5.000159286491958621e-01,1.574277538653943292e-02,1.967988368887599870e-01
7.261128285840803276e-01,4.904751564903344074e-01,4.974047066185265376e-01,9.553001019837357999e-02,5.011637750833215499e-01,5.075694218631634502e-01,4.731315586028472797e-01,2.050102809858496064e-02,1.189089816291963655e-02,1.285597970613429342e-02,7.183724843981264270e-09,2.546652506457930398e-02,1.396631564901677693e-03,5.000039830744429370e-01,1.768031526627956984e-02,2.033525520951197096e-01
7.181505836895842876e-01,4.879115622690868848e-01,4.975126958816024070e-01,1.273743588492544376e-01,4.977260426991985676e-01,5.074149220617878431e-01,4.711181504170608436e-01,2.069586219367710797e-02,1.146972216398984938e-02,1.231483819514568590e-02,6.379988211177289044e-09,2.650921223248463646e-02,3.492269363388911404e-04,5.000009970589502917e-01,1.747467006797876962e-02,2.018859422828915562e-01
7.101883395443560065e-01,4.830549247293092763e-01,4.962083073840271585e-01,1.592178075802176962e-01,4.940514214011255123e-01,5.068763615448418358e-01,4.688593380615028172e-01,2.048579209852778929e-02,1.110564834273499064e-02,1.157572940637825905e-02,5.987141567073405452e-09,2.659735843274267306e-02,8.742018244927324570e-05,5.000002505439408163e-01,1.627310037448036553e-02,1.987589842244034954e-01
7.022260989537872922e-01,4.763856350913851512e-01,4.949510481097023629e-01,1.910611491619464974e-01,4.892731097102765436e-01,5.081966260477251973e-01,4.663970953133083075e-01,2.034701171980358644e-02,1.066959023504678722e-02,1.121842131514511585e-02,6.028665684551225707e-09,2.730946743980329841e-02,2.197549006831813953e-05,5.000000639515570500e-01,1.551263860076301966e-02,1.959070185204271064e-01
6.942638694756246842e-01,4.703347301862008112e-01,4.966493794059629874e-01,2.229052001079020739e-01,4.865877937173943013e-01,5.097210598464827491e-01,4.657744808733871311e-01,2.022604971187157152e-02,1.038803591711898698e-02,1.095656067948317172e-02,5.972527479355659592e-09,2.731500472165675208e-02,5.607787733518175144e-06,5.000000173494650868e-01,1.509247026243773493e-02,1.941588318336711916e-01
6.863016545523673573e-01,4.650669567533793902e-01,4.994496105164985544e-01,2.547494059138954436e-01,4.838413023894123643e-01,5.102843339373621667e-01,4.646207396680786528e-01,2.002328576403222121e-02,1.005885690452844490e-02,1.063230716873845780e-02,5.822439537281053630e-09,2.610876548343347980e-02,1.509940423848985708e-06,5.000000056934569281e-01,1.475738502833620798e-02,1.916514900782064212e-01
6.783394579376743616e-01,4.613857554396155192e-01,5.023417478401729364e-01,2.865940434704064010e-01,4.822125640508755362e-01,5.102409175632987015e-01,4.629279982037789454e-01,1.962754038936393233e-02,9.372720795114745929e-03,9.882705965504343451e-03,5.730204872930454725e-09,2.114909154139758829e-02,4.801119007037344933e-07,5.000000027722412144e-01,1.421353822278034230e-02,1.868839727957219976e-01
6.703772773052020240e-01,4.595505007376372575e-01,5.074792517933923719e-01,3.184381701212108395e-01,4.825403964940259138e-01,5.115975529210881056e-01,4.628326123451811935e-01,1.728579997998639511e-02,7.670032571905282918e-03,9.005195954820327531e-03,5.689435707109379576e-09,1.852881785102693246e-02,2.186420864184462677e-07,5.000000020377686205e-01,1.407756415910939307e-02,1.791360829720139158e-01
6.624151191288849549e-01,4.604053747586173140e-01,5.143166625199945274e-01,3.502819794895044025e-01,4.887723632946205932e-01,5.191341271256909584e-01,4.554761228496777004e-01,1.275383870673034957e-02,6.467969397269730629e-03,8.440755338713601744e-03,5.432078016395490989e-09,1.683856125064157883e-02,1.498169296293586399e-07,5.000000018353739639e-01,1.266336891275811859e-02,1.716782238304987163e-01
6.544529710667014166e-01,4.636382138308428047e-01,5.222779085966432477e-01,3.821253052481738965e-01,4.951173311508756947e-01,5.260491292718482148e-01,4.534743329990938432e-01,1.162073658512939416e-02,6.167427750982372274e-03,8.299631899658963669e-03,6.511915569104286545e-09,1.641595709237379797e-02,1.305644705420102830e-07,5.000000019044168464e-01,1.230979810645348865e-02,1.698136323424914440e-01
6.464908437287885112e-01,4.660664680139138261e-01,5.296148824545305889e-01,4.139697805981377710e-01,4.936286855352448044e-01,5.330275544396658738e-01,4.490405068222440566e-01,1.004357581356800019e-02,5.574734733749395904e-03,8.091833080096465583e-03,6.319472174551021011e-09,1.579274907847920406e-02,1.230828561398766633e-07,5.000000018925095935e-01,1.153132761316339426e-02,1.662421434169925050e-01
6.385287319425654307e-01,4.653559319193982247e-01,5.332953181878709037e-01,4.458144422633223969e-01,4.905244155193526079e-01,5.402564430350265123e-01,4.489790878029025767e-01,9.562938448595169685e-03,5.254005119637552429e-03,7.781086374865119407e-03,5.943533783022968704e-09,1.563691468982912613e-02,1.176775577355028198e-07,5.000000017947268116e-01,1.156670109116632664e-02,1.646589703393211424e-01
6.305666439208792440e-01,4.656197773924897199e-01,5.361076827904903697e-01,4.776591511360074316e-01,4.934134390842846440e-01,5.401520927804718264e-01,4.502146369904583834e-01,1.030543708671560407e-02,5.260093587114136361e-03,7.444613676803833562e-03,5.784744356970560615e-09,1.611554403760017198e-02,1.145996891240718680e-07,5.000000017729366864e-01,1.157556149321148017e-02,1.618478710843160029e-01
6.226045757018188187e-01,4.671946240959164998e-01,5.382011191005199313e-01,5.095036086539024289e-01,4.973319974065008586e-01,5.326518794394522471e-01,4.572405026372301506e-01,1.109489611608891965e-02,5.261611268078514488e-03,7.274225161469602928e-03,5.687852973165473953e-09,1.675277462067593925e-02,1.120185715948983019e-07,5.000000018141594893e-01,1.065765488916673581e-02,1.590747666827004581e-01
6.146425235788448571e-01,4.681332642070598626e-01,5.384308720083937905e-01,5.413480269892744223e-01,5.026101530866816658e-01,5.207289345416276083e-01,4.755127965311302662e-01,1.189609718068574719e-02,5.607010109972930881e-03,7.317875758117329925e-03,7.207965009411720087e-09,1.967234226649353795e-02,1.096841411796859166e-07,5.000000019357929704e-01,8.587983007009669309e-03,1.587263737430236188e-01
6.066805061261576482e-01,4.703375951894108176e-01,5.367428325725445148e-01,5.731919741182882611e-01,5.057862662898159334e-01,5.119747370844475176e-01,4.944597706139964299e-01,1.293748886431615730e-02,5.952173946751558933e-03,7.242542598501279169e-03,6.031605555120433122e-09,1.988502314583981065e-02,1.060821895716231431e-07,5.000000018873033136e-01,7.840286340207740581e-03,1.562241162104063552e-01
5.987185134978316725e-01,4.733059298911755364e-01,5.356635117107189092e-01,6.050361099611134552e-01,5.080983420810238904e-01,5.051132434544302052e-01,5.092744214726243612e-01,1.345665733861131294e-02,6.038474354896365172e-03,7.223700586067314036e-03,4.856575703923437244e-09,1.959299845847347829e-02,1.029494972593285672e-07,5.000000018054511219e-01,7.193382602364232180e-03,1.524929973486468804e-01
5.907565446327950331e-01,4.761507433858517269e-01,5.356931894630008184e-01,6.368803646380185590e-01,5.090661461707489677e-01,4.995153875285728851e-01,5.112184634093978053e-01,1.358642886966412132e-02,5.973777272085272275e-03,7.132729865276039166e-03,4.665707049708300031e-09,1.917489988698181311e-02,1.005894500022617032e-07,5.000000017764230087e-01,6.341569413843423965e-03,1.467294329321532642e-01
5.827945951617993225e-01,4.776693327578135917e-01,5.365742685686363256e-01,6.687247758988299484e-01,5.082703717910403984e-01,4.940516434933333034e-01,5.133466527487748898e-01,1.370513210212243559e-02,5.957602639553713150e-03,7.023725450655495320e-03,5.418954292066001939e-09,1.907037430735144742e-02,9.918419276529979170e-08,5.000000018008985414e-01,6.588688501264896441e-03,1.439083073263434931e-01
5.760326996291570412e-01,4.780053067660304245e-01,5.388207211764057813e-01,7.005695290120959040e-01,5.055736972331861256e-01,4.906829734114220298e-01,5.149553138737372748e-01,1.364854430175604406e-02,5.953557958391615147e-03,6.996472118514206369e-03,7.414126319657254056e-09,1.887171979490528603e-02,9.691939909056162670e-08,5.000000020566265357e-01,6.190408098945421843e-03,1.421678847716452143e-01
5.697647393718471287e-01,4.782969270964920749e-01,5.407825023517729424e-01,7.324146257968371376e-01,5.038375618530951394e-01,4.888075359454036040e-01,5.147326497803126344e-01,1.354813288287986736e-02,5.952546016963943670e-03,6.989656370893041447e-03,7.582818046910898841e-09,1.864952628004875809e-02,9.514449709617937134e-08,5.000000020799373335e-01,6.090827098752514025e-03,1.406975860808829526e-01
5.633837273424446845e-01,4.794055025876826637e-01,5.421008720567886963e-01,7.642597474126190393e-01,5.017465625489088143e-01,4.876352765915384357e-01,5.142144146419144191e-01,1.343676580691256436e-02,5.866032237474503794e-03,6.987951687883134193e-03,7.143487697033589496e-09,1.859397451222740902e-02,9.401908977884959577e-08,5.000000020237823639e-01,6.065931385281803090e-03,1.386047417938709725e-01
5.572682183451322935e-01,4.821338117715632254e-01,5.408026079905136063e-01,7.961041831640838229e-01,5.007242540274565723e-01,4.872280832641393555e-01,5.147176611106257793e-01,1.340892325640445117e-02,5.930663215139219020e-03,6.987524662023457921e-03,7.516419604610956879e-09,1.858008686337605728e-02,9.361121427661790440e-08,5.000000020636385933e-01,5.829675343617533173e-03,1.373914112524715347e-01
5.504203597631462941e-01,4.856748143164325571e-01,5.385666696326465441e-01,8.279484054441721419e-01,5.009913112966332127e-01,4.884025335848385385e-01,5.163582562842576884e-01,1.348822562014371541e-02,6.205605018038793871e-03,6.987417687500080410e-03,6.554326088644967525e-09,1.874913896057563839e-02,9.315905554899684260e-08,5.000000019275241403e-01,5.540576639210257823e-03,1.357078826856132070e-01
5.457897082851228543e-01,4.873986837194654864e-01,5.368754079697521941e-01,8.597938126696030858e-01,5.020153608343858043e-01,4.886539116682331874e-01,5.167306957985116078e-01,1.350805338875732398e-02,6.274345951438744379e-03,6.987390717094861363e-03,7.940514141876730276e-09,1.879140517518707379e-02,9.279172883833465408e-08,5.000000021029255004e-01,5.468296737356323663e-03,1.352869606744644959e-01
5.431595708183708515e-01,4.889127816423383677e-01,5.338089750086515428e-01,8.916390002685554705e-01,5.029254988125354542e-01,4.887710645459636405e-01,5.169375813872353342e-01,1.351301003148847740e-02,6.291532546472307363e-03,6.987382464319583965e-03,7.383092477494511980e-09,1.880197256773981362e-02,9.140340061367099921e-08,5.000000020340931162e-01,5.450225351663133024e-03,1.351817148357365717e-01
5.423801180700477120e-01,4.899877628835596632e-01,5.314455852303542338e-01,9.057427401545614654e-01,5.037746182385127725e-01,4.884020817972589690e-01,5.164646813319677676e-01,1.351424967861323580e-02,6.295828946189793891e-03,6.987379250628966525e-03,4.379537739237759082e-09,1.880461447162563166e-02,8.906357984365608245e-08,5.000000016657966118e-01,5.445707605051105724e-03,1.351553981128167659e-01
5.417926573440613458e-01,4.904660487228258980e-01,5.304823781973625474e-01,8.977830400283640655e-01,5.041493089126312110e-01,4.882040271015186672e-01,5.162300230860231709e-01,1.351455937295798632e-02,6.296902942506692538e-03,6.987377924744687420e-03,4.812904859205201786e-09,1.880527472178021575e-02,8.750542802156846895e-08,5.000000017151674525e-01,5.444578469018071173e-03,1.351488166818221592e-01
5.412771039742281243e-01,4.909220933156579481e-01,5.292342599885814236e-01,8.834894317855076507e-01,5.051841961014540416e-01,4.860793491755144857e-01,5.129446688522777409e-01,1.515361113603091829e-02,6.987265623062668615e-03,6.901116338407614972e-03,5.977739310322459927e-09,1.846039167931738667e-02,8.655045200813456290e-08,5.000000018636047150e-01,4.754200661518390505e-03,1.337669945168607488e-01
5.414792891029216459e-01,4.916905392609441372e-01,5.271570838486151489e-01,8.656868261688673849e-01,5.055580549703613258e-01,4.837549542798500468e-01,5.095437153185922163e-01,1.573594799388602569e-02,7.159877805927093546e-03,6.879547328423134787e-03,6.630406563898060552e-09,1.820163757831254336e-02,8.570974390832614258e-08,5.000000019471882995e-01,4.581584706577229542e-03,1.323863601278290891e-01
5.420099256368974272e-01,4.923150009006413974e-01,5.259635213029381084e-01,8.622011006661092214e-01,5.059298171547449430e-01,4.831540908112395560e-01,5.080002728691074276e-01,1.588152399316499971e-02,7.203025414939489071e-03,6.874155644757991637e-03,7.034026812232906662e-09,1.796442038230754157e-02,8.543307868733072145e-08,5.000000019816421837e-01,4.538437219729100566e-03,1.320411826343419470e-01
5.425347459718018461e-01,4.929800720085316668e-01,5.252527572924491350e-01,8.566355053633254446e-01,5.055974973717102250e-01,4.830628973015720917e-01,5.068534672736696445e-01,1.591791641965157114e-02,7.213812171055620191e-03,6.786546001472448970e-03,6.218595534176739887e-09,1.773258902398371084e-02,8.509844982882870005e-08,5.000000018901550325e-01,4.527650962543866911e-03,1.326449821995971945e-01
5.444838252075874241e-01,4.930316596689890418e-01,5.249059178252286628e-01,8.532199943954431598e-01,5.045298997657338136e-01,4.847276067267770605e-01,5.059315654559949360e-01,1.644459526819803952e-02,7.216509219338394961e-03,7.001863157871845468e-03,6.254073821151661390e-09,1.767463084372060400e-02,8.520963656092857374e-08,5.000000018838738347e-01,4.064882219826159576e-03,1.321058354008692315e-01
5.468406234353762052e-01,4.927348905793996203e-01,5.238616538138380907e-01,8.405749460305015353e-01,5.013547698190353730e-01,4.852386181965492318e-01,5.055074369967904602e-01,1.657626592415533187e-02,7.217183914341885470e-03,7.055692935717610727e-03,5.717775704125171172e-09,1.766014110540563287e-02,8.520109782992439469e-08,5.000000018212592545e-01,3.949188999812191549e-03,1.319710431589903032e-01
5.483967579507014189e-01,4.925514136948131450e-01,5.223181248347068539e-01,8.265246752830940347e-01,4.995116038421955618e-01,4.855891807750681299e-01,5.050445946573419720e-01,1.660918405883011692e-02,7.217353045061135515e-03,7.069150862584951990e-03,5.849814084354631189e-09,1.765651875139866156e-02,8.538441748071218417e-08,5.000000018273900171e-01,3.920265403096563975e-03,1.319373404934824634e-01
5.496414117164393209e-01,4.918224500555306022e-01,5.214152188465526194e-01,8.154931053947955810e-01,4.986324051080525122e-01,4.858026235561798689e-01,5.045000439472930864e-01,1.661741327121503756e-02,7.217395790422520552e-03,7.072515543283880261e-03,6.216826282764697238e-09,1.765561327078728204e-02,8.554355591714563822e-08,5.000000018758157250e-01,3.913034892034454246e-03,1.319289123028848931e-01
5.505298838192451694e-01,4.912400095176394643e-01,5.211169439235340262e-01,8.039931699241980034e-01,4.984411405323266875e-01,4.859995799862162902e-01,5.040316002632070358e-01,1.661947021716536979e-02,7.217406618154544908e-03,7.073356872760957516e-03,6.203929043932231719e-09,1.765538687858052291e-02,8.536951558030816537e-08,5.000000018872857721e-01,3.911227383360773441e-03,1.319268036172546454e-01
5.522687138088070435e-01,4.901725001243177338e-01,5.205710454878245130e-01,7.935472497916559176e-01,4.990073543336948636e-01,4.861445382719677966e-01,5.035693086024700671e-01,1.661998420949994601e-02,7.217409487242539001e-03,7.073567228880740972e-03,6.370244005734758970e-09,1.765533024724934286e-02,8.539813674995578342e-08,5.000000019120534045e-01,3.910775576327362585e-03,1.319262743821629502e-01
5.537944529532724536e-01,4.894779874515341467e-01,5.198418975887368898e-01,7.862803197434691249e-01,4.999370947387573039e-01,4.862888515331031392e-01,5.031822778364430926e-01,1.662011268844860654e-02,7.217410510472777388e-03,7.073620159952704808e-03,6.173610185397348244e-09,1.765531611833796866e-02,8.558201823372057435e-08,5.000000018951339387e-01,3.910662643667066340e-03,1.319261422972236586e-01
5.552929868613767361e-01,4.886015593084205300e-01,5.191000422414784321e-01,7.783997592114119124e-01,5.000524847287711738e-01,4.864171450417216769e-01,5.028489577921653186e-01,1.662014501137288464e-02,7.217411231535652595e-03,7.073633787051428548e-03,5.998332615161627030e-09,1.765531263883195201e-02,8.578419641333027246e-08,5.000000018773904653e-01,3.910634397537547657e-03,1.319261087966178414e-01
5.570691398875845524e-01,4.877125193281644511e-01,5.185171410803650627e-01,7.727851178422334710e-01,5.002929168025087581e-01,4.865206846278307129e-01,5.025440388610357134e-01,1.662015310812612473e-02,7.217411650560667802e-03,7.073637596207824237e-03,6.012236160143612791e-09,1.765531176046435113e-02,8.601107762265191091e-08,5.000000018739539920e-01,3.910627336996375103e-03,1.319260998860389278e-01
5.586517229785882277e-01,4.875191654632171634e-01,5.177671961669489953e-01,7.646781409570502230e-01,4.997866403295144755e-01,4.866170628154994349e-01,5.022889356758103441e-01,1.662015499698203322e-02,7.217412008581198558e-03,7.073638745523478169e-03,5.794492115126769489e-09,1.765531152237243342e-02,8.609124664372116957e-08,5.000000018505168509e-01,3.910625603729811842e-03,1.319260949535924765e-01
5.597384234507393197e-01,4.874723989115476996e-01,5.172683681537756373e-01,7.590893870028214696e-01,4.995904018826951010e-01,4.866911180728817898e-01,5.020430305287613137e-01,1.662015571452832643e-02,7.217412485896584559e-03,7.073639427442560135e-03,5.924250541352859285e-09,1.765531148749861431e-02,8.631119538941092068e-08,5.000000018568599991e-01,3.910625139817052939e-03,1.319260924403859447e-01
5.603144011440890360e-01,4.873519694411893033e-01,5.166030929536646887e-01,7.577989950999711732e-01,4.990943669844507546e-01,4.867526814856515949e-01,5.018198831828926121e-01,1.662015580671576120e-02,7.217412731843402159e-03,7.073639733280995441e-03,5.963056832866397157e-09,1.765531146487289357e-02,8.651980917135954815e-08,5.000000018615180508e-01,3.910625027236293988e-03,1.319260909209808985e-01
5.611051468902564787e-01,4.874607588022177862e-01,5.160529047693355187e-01,7.576765603864415999e-01,4.992027976786496124e-01,4.868047653046441714e-01,5.016168825488407368e-01,1.662015587353171328e-02,7.217413119024120201e-03,7.073640016119645511e-03,5.861482972432651435e-09,1.765531146546268568e-02,8.666820001600507446e-08,5.000000018490133868e-01,3.910624980862722339e-03,1.319260894951383434e-01
5.615710065154868591e-01,4.877252397282048069e-01,5.158467104945183568e-01,7.559900335000958593e-01,4.990622404023370429e-01,4.868436261628018014e-01,5.014293612970042169e-01,1.662015591710655493e-02,7.217413370351999716e-03,7.073640295955476234e-03,5.709751900281600241e-09,1.765531147813450413e-02,8.666212488478172349e-08,5.000000018339265662e-01,3.910624966495537813e-03,1.319260884112764542e-01
5.615923447044937067e-01,4.883321059505537076e-01,5.150935303631994922e-01,7.551809852940153389e-01,4.992520951207365942e-01,4.868887697991810537e-01,5.012764096354382914e-01,1.662015576156357019e-02,7.217413422506668320e-03,7.073640446057483447e-03,5.824575606380432431e-09,1.765531143949054110e-02,8.678479240914211847e-08,5.000000018474910490e-01,3.910624975171288036e-03,1.319260871585620776e-01
5.614178028725702596e-01,4.887152437900377788e-01,5.141482837814660423e-01,7.547573009706409763e-01,4.992804352907114218e-01,4.869197599733183779e-01,5.011252837903626967e-01,1.662015600667478971e-02,7.217413749865331934e-03,7.073640811106719078e-03,5.908463169942689559e-09,1.765531149653434481e-02,8.702079406806287190e-08,5.000000018587997808e-01,3.910624946236389288e-03,1.319260857852153079e-01
5.614803658353796356e-01,4.890220513594883411e-01,5.137438856393983233e-01,7.538118353364747781e-01,4.987376604074775233e-01,4.869278618674964809e-01,5.009708044842097197e-01,1.662015614767280852e-02,7.217414081274755276e-03,7.073641089499627631e-03,5.962361389163771959e-09,1.765531152544584301e-02,8.709992840408529557e-08,5.000000018656129974e-01,3.910624929223744523e-03,1.319260850572269717e-01
5.621618825893809346e-01,4.894778401335663776e-01,5.128517101077528784e-01,7.512627709652023311e-01,4.986863558025391163e-01,4.869460533310029926e-01,5.008463166354067964e-01,1.662015586585685947e-02,7.217414021631179608e-03,7.073641004028063776e-03,5.940246634691658540e-09,1.765531145388771553e-02,8.712104687536417225e-08,5.000000018593098172e-01,3.910624962421250031e-03,1.319260841969986386e-01
5.629746985951469274e-01,4.898068956779075278e-01,5.123127334084688345e-01,7.493376539170879536e-01,4.982462274828957094e-01,4.869475960633373735e-01,5.007154324277450774e-01,1.662015603617552489e-02,7.217414275889093810e-03,7.073641232219020358e-03,5.897277450924986182e-09,1.765531149438387404e-02,8.722156072650929471e-08,5.000000018530410539e-01,3.910624956276924531e-03,1.319260837227326788e-01
5.639597523495434306e-01,4.897925537756250836e-01,5.120786884317131138e-01,7.461383595788303458e-01,4.980194773732783409e-01,4.869486800316600306e-01,5.005947921098967690e-01,1.662015595937231874e-02,7.217414393585181061e-03,7.073641387778564771e-03,5.809887799853851460e-09,1.765531146659321537e-02,8.714083063762781228e-08,5.000000018400926338e-01,3.910624968274076935e-03,1.319260831964265690e-01
5.642543078269907086e-01,4.900370443418325395e-01,5.117182778945696953e-01,7.444445925439360234e-01,4.981029474646817001e-01,4.869568781050838679e-01,5.004963399018422798e-01,1.662015568849706248e-02,7.217414450539261402e-03,7.073641417715049486e-03,5.809822074650793651e-09,1.765531141405891902e-02,8.709386810192398722e-08,5.000000018440028393e-01,3.910625002082252812e-03,1.319260827105423473e-01
5.642232947079163230e-01,4.903018121605210444e-01,5.117550124260216160e-01,7.428680283074939883e-01,4.985238138758684712e-01,4.869585365960941159e-01,5.004011523789569926e-01,1.662015579148008737e-02,7.217414646855557087e-03,7.073641546147244052e-03,5.884733707103561313e-09,1.765531143736018618e-02,8.714114174945763150e-08,5.000000018561672199e-01,3.910624985239643039e-03,1.319260825396221803e-01
5.641566337970769229e-01,4.902559565282506582e-01,5.120785565253322957e-01,7.418171356712921494e-01,4.990523743830280745e-01,4.869533118597121901e-01,5.003079718069326498e-01,1.662015570642606452e-02,7.217414634421920501e-03,7.073641633145760950e-03,5.986591784631611075e-09,1.765531141893401587e-02,8.713000726585914329e-08,5.000000018714031436e-01,3.910624998434046942e-03,1.319260823829199736e-01
5.641689869379930000e-01,4.899562639834521560e-01,5.123003374163636048e-01,7.407563547820923411e-01,4.999687798721842436e-01,4.869463644172833949e-01,5.002244402531281775e-01,1.662015554349102753e-02,7.217414591703104169e-03,7.073641645651928059e-03,5.991506075827811868e-09,1.765531138977481998e-02,8.712083128342955786e-08,5.000000018753270048e-01,3.910625022593274512e-03,1.319260820039884208e-01
5.645015327560578555e-01,4.895245724760192152e-01,5.121414207106164129e-01,7.394929795869609190e-01,5.011449018220081042e-01,4.869391668112072469e-01,5.001455876299528702e-01,1.662015549411853532e-02,7.217414691351552516e-03,7.073641696255031364e-03,5.985607682942583336e-09,1.765531139835240307e-02,8.723758407388664738e-08,5.000000018787154055e-01,3.910625036923320343e-03,1.319260811724216054e-01
5.648509062096397360e-01,4.891938167944841487e-01,5.121814474094119607e-01,7.378762194701821153e-01,5.022792030127105622e-01,4.869298049539658724e-01,5.000753067163571375e-01,1.662015566176500841e-02,7.217414871628524686e-03,7.073641968038753627e-03,5.919751917657078151e-09,1.765531145278529876e-02,8.735347319047118379e-08,5.000000018730921258e-01,3.910625030161326600e-03,1.319260806423656063e-01
5.653034240236524122e-01,4.888326657755348581e-01,5.120767827221573976e-01,7.358017089260705523e-01,5.030183036972739608e-01,4.869216684240402215e-01,5.000089682955607406e-01,1.662015566797631072e-02,7.217415061864107181e-03,7.073642073873237165e-03,5.918709196192350204e-09,1.765531145971936666e-02,8.743487572698280712e-08,5.000000018725564432e-01,3.910625036961582271e-03,1.319260799908574255e-01
